,Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Address,Price
2477,49784.89122526391,6.500751339481928,8.663669121419153,4.12,36564.73349228891,"71963 Smith Port Suite 436
Chelseaside, SD 53803",1144507.423229717
2478,64536.014981761306,4.593827121235847,4.9802194725087405,3.13,33346.403622235666,"19613 Alexis Mountain
Bradbury, CO 42041",491907.7943712191
2479,78462.90642345176,5.355724655883045,6.479993675106022,4.23,17227.907211617825,"PSC 0651, Box 2521
APO AP 28493",923444.1447612592
2480,77701.05405237174,7.804094264890423,9.287086197761088,6.39,49495.06496326383,"1930 Walker Ways Suite 288
Lake Dianamouth, MO 53367",2187326.442764148
2481,65243.82232067383,4.948259701478795,7.987512615786168,6.38,26710.178327187365,"3207 Jose Fort
Johnfort, ME 58884",1040652.8389956212
2482,58517.06201202815,7.616703734014982,7.648963666118253,6.35,30888.802721468808,"892 Meyer Square Suite 671
Jamiemouth, WY 88591",1364738.2962113786
2483,83372.64233772323,8.553939374084525,7.86397120244396,4.32,14502.44476839008,"Unit 7072 Box 0519
DPO AA 59955",1664301.512323261
2484,61625.05933374253,7.0482784213522365,7.4581546216478385,3.1,52850.4134248437,"66367 Sandra Oval
East Brendaville, NC 08689",1797105.1029608748
2485,84366.44481815583,4.405604430532836,7.420491028062846,6.12,48150.25379591161,"1896 Jenkins Rue Apt. 467
Kylehaven, RI 92088",1430796.7625697944
2486,56986.83313076888,5.733518858016981,7.883280645802287,5.17,43921.10884181898,"736 Tara Dam Suite 886
Port Katelynchester, LA 57144-8259",1239309.9147099557
2487,66965.04470181392,6.823274164632192,8.13726299257162,3.5,22890.84154404917,"0398 Keller Place Apt. 097
Lake Timothy, SC 97306",1256086.507059112
2488,96901.08150593156,4.697997906885386,8.317774678851412,4.1,32824.796656098544,"8054 Smith Underpass
Lake Brian, ID 44748-2012",1642478.735656444
2489,68871.4473770179,4.751119279433133,7.999511288096572,4.0,40863.70121232604,"920 John Square Apt. 431
Morsefort, TN 98396",1243838.6342287173
2490,65258.21367695236,8.254232785786499,7.858383289573696,3.41,44352.88381461407,"21023 Jennifer Summit
Port Brittanyburgh, PR 59046",1748474.694094093
2491,71152.7561716621,3.055370327387371,7.487300003447563,3.3,40951.2392998084,"31678 Kevin Garden
Jamesside, LA 56516-6482",1002840.2285939913
2492,64298.65142010059,7.004974009083942,7.025781900047371,3.39,35999.975533225515,"9971 Jay Junctions
East Davidmouth, VI 16466-3291",1206986.885234283
2493,68945.1687064963,6.249339484812152,6.97632647050555,4.21,30124.272358850973,"520 Chapman Haven Apt. 595
New Annettefort, VI 09640-6515",1249669.6282565668
2494,68342.25967172427,6.464507574288969,7.459323350468407,5.27,34530.72763209263,"1147 Chan Park Suite 914
West Scottland, OH 25204-1523",1274983.6480731445
2495,62370.03191441474,6.569959581360933,6.740482425672648,4.42,27221.179294462923,"5049 Emily Roads
New David, MS 50520-8538",1027311.507673405
2496,75367.07494636593,7.357510670626756,5.565494073039347,3.23,31669.61701146404,"USCGC Smith
FPO AE 71439-9407",1434015.0326303542
2497,64717.28750892872,5.835000551548986,7.208567965365101,3.4,31860.53541168172,"245 White Walk
Porterberg, WA 51290",1145804.269286555
2498,86586.87243754425,4.836942349521398,6.9863392015690495,2.1,40282.036637489095,"1550 Stout Harbors
Lake Ashleyhaven, AK 92441-4004",1543913.4325132673
2499,48362.98195153168,6.151659517447028,8.252002287640464,4.19,49354.12973208958,"472 Hicks Park
South Michelle, VT 13422",1035125.8566511944
2500,71350.77627682306,5.802554121239652,8.787965083446286,4.38,29207.160287746738,"1980 Kimberly Highway Apt. 890
Kimberlyburgh, VA 66286",1285098.6907913624
2501,62302.063847931066,4.649203487308246,7.484343700097304,3.44,40291.19448765028,"286 Allen Common Apt. 060
North Katelynmouth, OH 14510",777718.8986485405
2502,63320.1382070682,6.400970782589336,7.958761780176992,3.44,22076.15316408185,"4178 Jeffery Turnpike Suite 589
West Matthewburgh, MI 73155",995144.1065832536
2503,71663.05620048355,4.911607147905656,7.211582710864235,5.0,39241.82036608993,"05757 Oconnor Fields Suite 769
East Sarah, MP 54966-0420",1228532.3008428714
2504,65901.47709176518,5.998331335314608,8.103837628470549,6.35,32810.137953824065,"Unit 5691 Box 8533
DPO AE 09658",1127248.610233683
2505,56935.329957326445,6.489971718207165,6.234253208739392,4.19,32965.935286347005,"495 Waters Falls Apt. 676
Anthonyland, AZ 77516-0465",849180.8459937095
2506,62159.22758598793,5.162849623833831,4.316259053900536,2.04,36644.53024401127,"804 Garcia Expressway Apt. 214
Lake Ian, MH 61019-6598",782800.4947029103
2507,67037.26910439454,5.768077003636543,6.802139150531727,3.06,41042.430871723336,"96065 King Loop Suite 246
Kylehaven, SC 68949-5123",1282258.0932930836
2508,81044.9447614553,6.18116344425007,6.075156455381157,4.48,38512.48319934094,"6333 Courtney Mountains
South Amandashire, MA 58101",1382998.251065435
2509,57715.539886717765,5.549062595190642,7.648730581086105,5.16,19844.17257011184,"11190 Robinson Extension
Fieldsfort, CA 51614-8941",790598.8269883683
2510,84923.39535714715,7.2039316676671685,6.363733642598717,4.35,43231.61729649536,"995 Carter Haven
North Raymondchester, PA 75389",1943359.7675411068
2511,66357.52841687293,6.378066049877947,7.22147452501585,6.36,38072.284680567165,"2074 Smith Springs Suite 338
Richardsonchester, OR 20535-4560",1045704.700328456
2512,80058.99835253385,6.851265730827006,6.8069757012421706,4.17,23360.94830389918,"073 Christopher Rapid Apt. 413
New Nathan, VT 16689-2914",1562950.321919383
2513,54600.1945234393,5.608723100574993,5.062461856861177,3.26,64180.37080108071,"534 Lewis Burg
Georgeberg, CO 43885",1078779.497098722
2514,78667.90459764737,5.470652206754396,7.780836692853298,4.1,27637.656548218994,"34964 Sara Fields Apt. 584
Port Raymondville, MO 63585",1233220.009477811
2515,71356.30273201472,5.156588692903747,7.175189117493143,5.18,36998.47978911207,"20215 Chase Groves
New Frank, IA 76417-4251",1182335.6796501088
2516,60690.71864855664,7.596007700363826,7.021787448466911,3.42,35528.50391339022,"814 Elizabeth Square Suite 264
New Brenda, DC 70173-4108",1274053.63988823
2517,82868.47155974706,4.593850380815709,7.322530061860816,5.49,20957.765294043056,"157 Mendoza Gardens
Williamhaven, DE 70779",1111655.9058386355
2518,74867.52658869496,6.442123908146727,6.296933084619972,4.27,57841.21935152157,"PSC 8544, Box 1991
APO AA 54210-2865",1614373.9639831055
2519,58956.261848603615,7.369808665658696,7.4947583677454,6.08,38529.64116656638,"005 Kent Lane
West Elizabeth, NE 84405",1237246.1448766096
2520,71322.71325108483,6.30829519237231,6.4864058236427065,2.47,25948.644213562373,"514 Soto Plain Apt. 353
Sarabury, IL 71896",1124042.9480980486
2521,78699.51510291034,5.6527836365363004,6.756453856250772,3.01,22836.60756949132,"7585 Lynn Loop
East Judy, WV 73336",1081150.1254838074
2522,62765.29404953638,7.678891204672543,7.459908515982727,4.08,22272.186038331973,"31651 Hale Walks
Port Henryfort, UT 45989",1369753.2817485817
2523,82851.73020721672,4.8652509030801045,6.773178179232684,2.22,33366.27463935383,"478 Lee Keys Apt. 877
Tamaratown, PR 96836-6503",1232974.1420829988
2524,68854.09085220807,6.745795742261242,8.194305101111485,5.23,37482.545756890926,"8938 Jose Lodge
Emilyside, CO 97593-5472",1485677.0638068074
2525,69489.40342904833,3.3942908076416884,7.861659356097182,5.34,28389.597501139044,"915 Williams Shores Suite 900
North Paula, NC 10613",694472.1081139629
2526,83408.7873305793,6.224970591441523,5.605024325975788,2.09,59346.89131355663,"329 Carroll Garden Apt. 199
Patriciahaven, UT 57426-1034",1770681.1324528973
2527,56664.40438861433,6.924423084683876,6.2360059846528575,2.13,28364.2866607879,"7022 Smith Cliffs Apt. 317
Moseschester, MI 12476-3003",817460.4216248231
2528,54574.5940207644,5.640386033581861,8.521731896213758,5.05,44489.93170991457,"94939 John Mill Apt. 765
New Scott, KS 61292",1094069.7981215387
2529,77316.19135066988,4.128267302144826,5.7154410589279445,2.36,51096.88854585877,"46648 Gaines Plaza Apt. 852
Jordanmouth, WA 20962-7889",1243981.9458579402
2530,17796.631189543397,4.9495570055571125,6.713905444702088,2.5,47162.18364319144,"9932 Eric Circles
Lake Martha, WY 34611-6127",302355.83597895555
2531,48524.427690013625,7.398109965543437,6.604115957731763,2.13,41554.07040294608,"368 Christine Mews Suite 162
Port Justinchester, NV 08842-1981",1082486.679285127
2532,77803.18624980655,6.646958009180907,7.161329308012253,5.38,42090.948198130296,"Unit 3061 Box 5285
DPO AP 84263-3820",1568181.6144646874
2533,62784.33294834321,7.572350215321666,4.652717554450587,3.31,35122.389471607785,"6660 Alex Park
Barkerfort, WY 52781",1007478.7484311544
2534,56721.45495225088,7.148240240453155,7.541687950134269,3.46,22904.14663578881,"41545 Peter Expressway Apt. 766
Carrstad, SD 26832-7957",1127637.557366602
2535,60168.27409122959,5.243364285080455,6.317906884605081,3.12,33460.47314149535,"USCGC Gregory
FPO AA 74769-0342",737202.457611395
2536,64713.59579614808,5.564458296880464,5.670991666248053,3.05,13385.422452321824,"PSC 1432, Box 8417
APO AA 92456-2748",485533.68035768607
2537,80182.09302515411,3.7385929713498656,9.6545557605655,3.37,15090.851186140926,"7376 Eric Knoll
West Kevinberg, IA 73324-3686",1223261.46230481
2538,75867.2311102282,6.5888242830365495,6.756785868850187,3.11,32319.547496663392,"5425 Alvarado Stravenue Suite 664
Lindseymouth, PA 50595",1408427.7584109262
2539,66181.91715112494,4.821035379131628,6.545256912380304,3.14,25337.01157402381,"4294 Daniel Neck
Martinborough, NC 04514-2585",945551.14893088
2540,66703.77521695137,6.448438038778365,5.889162188007568,2.04,44141.52655350533,"84514 Matthews Inlet Apt. 106
Simmonsburgh, NV 26301",1406435.8062174402
2541,46931.57582033574,7.5257396546127,7.4112134250288975,3.16,22190.129255973785,"074 Pamela Crescent Apt. 243
South Alexisbury, MP 43498-1835",893215.2366394276
2542,86562.17887388951,7.188637589050816,7.360455284616753,5.19,32621.104848095634,"04612 Howell Lodge
Mortonchester, MD 16392",1702528.7940186083
2543,81220.07057458519,6.268010006874869,6.77698348530293,2.49,32859.517646963504,"638 Lee Stream Suite 784
Mcclainview, AS 53593",1572990.3735681805
2544,73559.42856263326,6.1569907358968265,6.962139585714704,4.39,34374.591199644245,"37058 Chris Route
South William, VT 39597",1288426.6939028532
2545,62128.78493243778,6.598323295257315,7.969451830583713,6.45,37889.761391298285,"223 Paul Shoals Apt. 026
Georgeshire, VA 83084",1153433.0812821975
2546,66690.97246773285,6.8012456335455695,6.677087284566492,3.32,22619.114640823187,"99274 Sawyer Loop Apt. 575
South Nathaniel, GU 86101-2181",1109006.2873668086
2547,74085.92079944858,6.263488797517833,7.5741026062052415,4.22,49674.433401207214,"0942 John Branch Apt. 513
East Melissa, NM 84331",1490904.5625106555
2548,65803.60064720082,6.730870184505791,7.063988357697049,4.06,36011.05116911046,"2606 Potter Loaf Suite 000
Gonzalezland, MD 10312-1356",1306288.2274582034
2549,67907.05876543059,5.426837102746391,5.645458791595918,2.26,30268.359117694432,"7979 Pierce Burgs
North Deborah, IA 88107",1055153.3195092094
2550,52805.8359609206,7.460307853572973,6.799866021302117,4.48,37161.112602330446,"4122 Bradley Turnpike Apt. 551
New Carlaville, KY 15412-2546",1119542.310608816
2551,76228.51343731138,6.297773988668454,8.40282228634109,5.04,46694.14247011588,"86237 Cynthia Ranch
Aprilton, GA 79580-2787",1820595.367235552
2552,74490.63924305497,5.408652545352245,8.45736226703513,4.1,35563.456131521874,"238 Julie Parks
Christopherton, NH 95146",1358213.9061280591
2553,75954.81825301821,4.289916280544532,7.418750602810834,5.04,34467.75869800994,"19678 Noble Cove Suite 264
South Elizabethfort, CO 13304-1647",1057252.5826211006
2554,61287.067178656784,5.865889840310001,8.512727430375099,5.13,36882.15939970458,"9127 Elizabeth Stravenue
Danieltown, WI 06482-3489",1058987.9878760849
2555,70488.78280531155,6.7078182656866,7.476301523547852,6.33,38326.003364693264,"2412 Terrence Stream Apt. 340
East Juanland, AZ 60790",1352917.1768613977
2556,94889.80041253564,7.208464266188816,6.3387956199933,3.41,31884.440311653583,"19835 Evans Corners Apt. 840
Millston, DC 24547-3845",2007639.4321368616
2557,72007.4888035962,5.7456881415825976,6.7864910618247976,2.13,53713.2762108166,"Unit 3582 Box 2159
DPO AA 10955",1348251.5968379064
2558,66148.03831581178,6.326840293385028,6.8425338379630745,4.14,31574.41047414688,"77597 Connie Harbors
Robertville, DC 21128-0453",1234531.6005033446
2559,62617.32919929508,5.463119185694131,6.45062029582509,3.48,48372.29885448937,"215 Schroeder Mountains Apt. 666
West Kathryn, NY 24450-3206",1124125.9206489702
2560,80228.59918691391,5.060031492239958,8.767014354458775,3.29,27255.25081876953,"PSC 7102, Box 1708
APO AA 74372-2883",1535946.643113821
2561,70299.01630348907,5.698344354222736,6.56442299846271,2.0,33147.36618111821,"4947 Shawn Greens
South Crystalville, NJ 68094",1172619.5970591358
2562,61481.205208092186,4.8225775785113445,7.427780102632128,3.4,39586.38351337601,"20726 Victor Alley Apt. 746
West Alexisstad, KS 72242",1014450.6537930904
2563,65173.05043816863,7.679468811739912,6.602617894923588,4.23,44125.54078176629,"4287 Jeremy Island Suite 935
Geraldmouth, TN 04627-8015",1489520.0186356774
2564,74542.63700632755,5.6561139611114735,9.40164522975986,4.21,38039.598563290914,"6487 Keith Shores Suite 729
Michaelview, OK 00164-4857",1601678.2634858731
2565,56119.33253176344,7.80940506527941,7.372744222700605,4.4,36041.27531429473,"334 Robert Inlet
Thomasshire, CO 09495",1236258.07968267
2566,62637.593771763975,5.978157617468517,7.439755515735432,5.04,32901.555091999326,"76839 Angela Circles Apt. 658
New Scott, AL 41853",1071013.257444501
2567,61865.423218379285,5.890156539249272,6.220692268755938,2.0,41492.18016776609,"07367 Jason Square Apt. 543
Lake Jenniferburgh, DC 91157",992585.3823256808
2568,61325.0789079817,4.338810571596381,6.303479005577383,2.48,51406.73990175151,"Unit 9280 Box 1404
DPO AE 53291",1147908.5287110873
2569,68816.87079308412,5.095804700851783,7.963480582022242,5.22,18444.030682998527,"399 Blanchard Garden Suite 383
Reedhaven, WV 25590",937325.5660627788
2570,66208.81993201477,4.851854052817959,8.114001385527759,3.25,40346.57892235009,"28775 Alexander Crescent
West Karenborough, UT 43499",1228978.2329648542
2571,73078.20408561832,5.923906389599877,6.445456690525836,3.32,54915.96178198404,"3288 Lee Pass
South Julieton, PW 02759-4964",1415647.553437237
2572,78159.95403358302,5.122002568269256,6.177536468242523,4.08,31111.62290531416,"3276 Harris Pines Suite 433
Port Paul, NY 66202-6795",1264972.4420392748
2573,60769.987333312194,7.210572199943138,7.4014345329238225,4.25,35204.807144510094,"0210 Scott Landing Apt. 319
Atkinsside, WA 50500",1237115.7413000904
2574,47422.74582496181,5.891506580025919,5.33653468129093,2.16,42771.40597993067,"08059 Bailey Fort
Sandovalland, NJ 68704",750119.7266122982
2575,75667.79127964636,5.588168388348665,6.938119167529867,2.27,46782.38518157777,"94271 Andrea Path
South Matthewborough, NJ 89881",1450996.0381792902
2576,89475.5596986932,6.888438527789724,5.23351353804151,2.4,31070.43183010677,"54863 Warner Greens Suite 781
Port Larryville, MT 49021",1707269.5277034238
2577,77513.9257941756,5.557758131262956,7.203430373747689,3.4,34958.43038679017,"08861 Powell Locks Suite 444
Davidmouth, TX 47690-6836",1360910.728339274
2578,69288.09876931467,6.515149857824727,7.750122956084365,5.39,52969.63339686826,"44522 Barnes Crossing
Brandibury, NJ 50981-7991",1782803.8692421229
2579,63797.99895839787,5.750618205183074,6.8607451658335945,2.38,26626.5341554264,"2765 Smith Mission
Baldwinton, LA 68900",1029869.7636771862
2580,50005.27444573617,4.266667665984203,6.546822456456036,4.3,26145.517865682174,"PSC 9213, Box 0445
APO AP 22996",304239.28237102233
2581,65069.94799518595,4.2218819554851335,6.912043937205851,4.38,45095.69976438103,"7113 Hudson Freeway Apt. 445
Parsonsburgh, NC 49273-0721",1046347.12078429
2582,74855.45823128644,6.778507365717172,6.381775608525892,4.16,32549.67599658839,"8183 Booker View
West Anne, NM 59871",1371311.6162897868
2583,67315.59537240112,6.6399483415711344,8.854531011287875,4.15,37811.208875140495,"30425 Steven Loop Apt. 820
Alexiston, VA 51592-3127",1645530.0559431878
2584,63889.41159302568,5.548088740897039,6.357830820050718,2.11,34442.0996476689,"719 Alicia Plains
Smithfurt, CA 62082-6412",1134125.645697823
2585,48537.08397269539,6.802426876195822,6.740965491602577,3.22,18691.310455756822,"97792 Daniel Village
Nashport, VA 34332-6982",581200.0967346437
2586,87835.27161186303,4.302756122009471,7.458554034023779,3.39,16250.768829612098,"1215 Dawson Locks Suite 788
Port Elizabeth, NH 66530",1053236.599854908
2587,65864.97112171166,5.73781048900099,8.059131686273176,6.33,18092.39859286665,"770 Bianca Pine Suite 492
West Brandonview, VI 71611",1004471.6608776528
2588,64296.50417918144,7.125630491753683,8.084430400929044,5.4,37562.548061498965,"46929 Butler Springs Suite 977
Bakerstad, OH 04777",1484653.884070311
2589,68355.4421741828,7.007744694230706,6.610356603110622,4.29,38950.15521729476,"USCGC Brewer
FPO AE 97523-6665",1352756.7526296007
2590,78785.27727068617,6.606066670350781,6.53376476946341,2.12,33603.4841557083,"99061 Justin Mission Suite 452
Johnhaven, OR 27004-7494",1540869.871999482
2591,68776.66670403742,6.1055659606436015,7.492699746858664,4.43,37986.70178970581,"PSC 2952, Box 6680
APO AE 73430",1331656.4939736011
2592,64168.85883611787,6.360502188105771,7.536445203735926,3.46,20038.17183045708,"847 Yolanda Ways
West Alanside, MI 87383-7074",1031121.814457246
2593,59716.58307451352,5.078042652430381,4.46053037010385,2.01,49859.49906564395,"73567 Daniel Ville Apt. 562
Vanessamouth, MP 12924-0251",936234.3475902014
